,"761 סה""כ",,,,"1,555,500","1,471,400","1,569,100",,,,,,,,,,,,,,,,,,,,,,,,,,
210,762,1,שיטור עירוני , ,"15,600","16,400","15,700",,,,,,,,,,,,,,,,,,,,,,,,,,
536,762,1,הוצ רכב שיטור עירוני , ,"568,700","525,800","500,000",,,,,,,,,,,,,,,,,,,,,,,,,,
750,762,1,שיטור עירוני , ,"3,593,200","3,600,000","3,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,
,"762 סה""כ",,,,"4,177,500","4,142,200","4,415,700",,,,,,,,,,,,,,,,,,,,,,,,,,
110,764,1,תרבות הדיור משכורות ,764000,"369,300","386,900","407,800",,,,,,,,,,,,,,,,,,,,,,,,,,
130,764,1,משכורות כוללות ,764000,"51,600","52,900","56,700",,,,,,,,,,,,,,,,,,,,,,,,,,
540,764,1,האגודה לתרבות הדיור ,764000,"7,600","9,500","4,500",,,,,,,,,,,,,,,,,,,,,,,,,,
930,764,1,רכישות , ,"10,500","10,000","5,700",,,,,,,,,,,,,,,,,,,,,,,,,,
,"764 סה""כ",,,,"439,000","459,300","474,700",,,,,,,,,,,,,,,,,,,,,,,,,,
810,765,1,מרכז יד לבנים ,765000,"49,100","49,000","53,100",,,,,,,,,,,,,,,,,,,,,,,,,,
811,765,1,מרכז השלטון המקומי ,765000,"304,500","310,000","310,000",,,,,,,,,,,,,,,,,,,,,,,,,,
,"765 סה""כ",,,,"353,600","359,000","363,100",,,,,,,,,,,,,,,,,,,,,,,,,,
110,766,1, .,766000,"191,700","202,600","130,100",,,,,,,,,,,,,,,,,,,,,,,,,,
130,766,1, .,766000,"11,500","11,900","12,600",,,,,,,,,,,,,,,,,,,,,,,,,,
542,766,1,דאר , ,"33,200","33,300","17,300",,,,,,,,,,,,,,,,,,,,,,,,,,
812,766,1,ועד עובדי עיריה ,766000,"1,310,800","1,400,000","1,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,
,"766 סה""כ",,,,"1,547,200","1,647,800","1,660,000",,,,,,,,,,,,,,,,,,,,,,,,,,
440,767,1,בטוח אזרחים_נזקי גוף ,931000,"387,400","420,000","420,000",,,,,,,,,,,,,,,,,,,,,,,,,,
441,767,1,פרמיות ביטוח , ,"2,202,400","2,000,000","2,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,
442,767,1,השת עצמית , ,"658,700","1,200,000","1,220,000",,,,,,,,,,,,,,,,,,,,,,,,,,
443,767,1,ביטוח אזרחים ניזקי רכוש , ,"393,700","342,000","496,000",,,,,,,,,,,,,,,,,,,,,,,,,,
444,767,1,"עו""ד ", ,"124,600","65,000","133,200",,,,,,,,,,,,,,,,,,,,,,,,,,
445,767,1,חוקר , ,"30,300","18,000","59,100",,,,,,,,,,,,,,,,,,,,,,,,,,
446,767,1,יועץ ביטוח , ,"29,800","15,000","20,600",,,,,,,,,,,,,,,,,,,,,,,,,,
,"767 סה""כ",,,,"3,826,900","4,060,000","4,848,900",,,,,,,,,,,,,,,,,,,,,,,,,,
570,781,1,אוטומציה , ,"16,700","20,000","17,900",,,,,,,,,,,,,,,,,,,,,,,,,,
,"781 סה""כ",,,,"16,700","20,000","17,900",,,,,,,,,,,,,,,,,,,,,,,,,,
110,782,1,בית משפט-משכורות , ,"67,700","70,300","89,000",,,,,,,,,,,,,,,,,,,,,,,,,,
780,782,1,הוצאות שונות , ,"26,200","30,000","75,000",,,,,,,,,,,,,,,,,,,,,,,,,,
,"782 סה""כ",,,,"93,900","100,300","164,000",,,,,,,,,,,,,,,,,,,,,,,,,,
780,797,1,ועדה חקלאית הוצ ,888888,"59,900","60,000","60,000",,,,,,,,,,,,,,,,,,,,,,,,,,
,"797 סה""כ",,,,"59,900","60,000","60,000",,,,,,,,,,,,,,,,,,,,,,,,,,
110,811,1,אגף החינוך -שכר ,811000,"3,470,400","3,666,800","4,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,
130,811,1,שעות נוספות רשומות ,811000,"163,100","167,500","300,000",,,,,,,,,,,,,,,,,,,,,,,,,,
210,811,1,מש , ,"614,900","541,900","1,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,
230,811,1,שנ מש זמניים , ,0,0,"1,300",,,,,,,,,,,,,,,,,,,,,,,,,,
320,811,1,פיצויים , ,"19,500","24,200","1,900",,,,,,,,,,,,,,,,,,,,,,,,,,
450,811,1,אחזקת ציוד ,811000,"7,900","6,000","10,600",,,,,,,,,,,,,,,,,,,,,,,,,,
451,811,1,תוכנות מחשוב בתי ספר ,811000,"291,200","300,000","300,000",,,,,,,,,,,,,,,,,,,,,,,,,,
531,811,1,דלק -חינוך , ,600,800,"1,600",,,,,,,,,,,,,,,,,,,,,,,,,,
536,811,1,השכרת רכב , ,"50,000","62,400","116,000",,,,,,,,,,,,,,,,,,,,,,,,,,
540,811,1,חינוך-טלפון ומברקים ,811000,"17,300","16,200","6,900",,,,,,,,,,,,,,,,,,,,,,,,,,
541,811,1,חינוך מכשירי קשר פלאפון ,811000,"70,600","70,400","70,000",,,,,,,,,,,,,,,,,,,,,,,,,,
542,811,1,חינוך-דאר ,811000,"51,600","64,600","26,000",,,,,,,,,,,,,,,,,,,,,,,,,,
550,811,1,פרסומי אגף החינוך ,811000,"20,100","5,000","6,500",,,,,,,,,,,,,,,,,,,,,,,,,,
560,811,1,מכשירי כתיבה והדפסות ,811000,"8,600","10,000","10,000",,,,,,,,,,,,,,,,,,,,,,,,,,
570,811,1,אוטומציה ,811000,"238,400","180,000","210,900",,,,,,,,,,,,,,,,,,,,,,,,,,
580,811,1,הוצאות אירגוניות ,811000,"41,600","41,300","41,300",,,,,,,,,,,,,,,,,,,,,,,,,,
750,811,1,עבודות קבלניות , ,"81,400","72,000","72,000",,,,,,,,,,,,,,,,,,,,,,,,,,
751,811,1,בני מצווה , ,0,0,"200,000",,,,,,,,,,,,,,,,,,,,,,,,,,
755,811,1,גרעין מורים ,811000,"247,200","250,000","350,000",,,,,,,,,,,,,,,,,,,,,,,,,,
780,811,1,הוצ אחרות ,811000,"429,300","400,000","400,000",,,,,,,,,,,,,,,,,,,,,,,,,,
781,811,1,מילת ישובי , ,"80,000","60,000","62,000",,,,,,,,,,,,,,,,,,,,,,,,,,
782,811,1,פעולות העשרה , ,"890,800","1,837,000","1,837,000",,,,,,,,,,,,,,,,,,,,,,,,,,
783,811,1,רזרבה חינוך , ,"200,300","200,000","200,000",,,,,,,,,,,,,,,,,,,,,,,,,,
784,811,1,מדריך_קידום , ,"40,000","40,000","40,000",,,,,,,,,,,,,,,,,,,,,,,,,,
785,811,1,העשרה חינוכית , ,"588,600","540,000","540,000",,,,,,,,,,,,,,,,,,,,,,,,,,
930,811,1,רכישות , ,"187,600","200,000","200,000",,,,,,,,,,,,,,,,,,,,,,,,,,
100451,811,1,מחשבים , ,"1,500","2,000",0,,,,,,,,,,,,,,,,,,,,,,,,,,
300110,811,1,בית דרור , ,"1,000",900,"3,100",,,,,,,,,,,,,,,,,,,,,,,,,,
300130,811,1,בית דרור , ,"3,100","3,200","3,700",,,,,,,,,,,,,,,,,,,,,,,,,,
300451,811,1,דרור מחשוב , ,"1,000","1,000","1,000",,,,,,,,,,,,,,,,,,,,,,,,,,
300760,811,1,בית דרור , ,"34,800","35,000","50,000",,,,,,,,,,,,,,,,,,,,,,,,,,
,"811 סה""כ",,,,"7,852,400","8,798,200","10,861,800",,,,,,,,,,,,,,,,,,,,,,,,,,
110,812,1,משכורות כוללות ,812000,"10,887,500","11,320,700","13,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
130,812,1,שעות נוספות רשומות ,812000,"95,400","108,300","110,400",,,,,,,,,,,,,,,,,,,,,,,,,,
210,812,1,משכורות כוללות ,812000,"3,494,700","3,310,100","6,251,000",,,,,,,,,,,,,,,,,,,,,,,,,,
230,812,1,שעות נוספות , ,"53,900","66,500","97,000",,,,,,,,,,,,,,,,,,,,,,,,,,
320,812,1,פיצויים , ,"9,300","11,500",0,,,,,,,,,,,,,,,,,,,,,,,,,,
410,812,1,שכר דירה דמי חכירה ,812000,"505,400","505,000","505,000",,,,,,,,,,,,,,,,,,,,,,,,,,
420,812,1,תיקונים ,812000,"84,500","68,000","68,000",,,,,,,,,,,,,,,,,,,,,,,,,,
430,812,1,חשמל ,812000,"610,300","600,000","700,000",,,,,,,,,,,,,,,,,,,,,,,,,,
433,812,1,חומרי נקיון , ,"168,800","210,000","256,000",,,,,,,,,,,,,,,,,,,,,,,,,,
451,812,1,תוכנות מיחשוב , ,"21,100","18,000","6,900",,,,,,,,,,,,,,,,,,,,,,,,,,
540,812,1,טלפונים גני ילדים ,812000,"97,800","89,400","110,000",,,,,,,,,,,,,,,,,,,,,,,,,,
580,812,1,הוצ' אירגוניות , ,"37,500","32,000","32,800",,,,,,,,,,,,,,,,,,,,,,,,,,
721,812,1,הקצבות לגננות ,812000,"593,600","700,000","900,000",,,,,,,,,,,,,,,,,,,,,,,,,,
722,812,1,חומרי נקיון ,812000,"2,500",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
755,812,1,"גני""י -משרד החינוך ",812000,"8,287,200","7,000,000","7,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
760,812,1,גני ילדים קנית שרות ,812000,"618,800","620,000","620,000",,,,,,,,,,,,,,,,,,,,,,,,,,
762,812,1,גני קרב , ,500,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
780,812,1,הוצאות אחרות ,812000,"200,800","200,000","200,000",,,,,,,,,,,,,,,,,,,,,,,,,,
930,812,1,רכישת ציוד יסודי ,812000,"2,400","2,400","2,300",,,,,,,,,,,,,,,,,,,,,,,,,,
1755,812,1,תוכנית פנימיות יום , ,"759,300","600,000","608,500",,,,,,,,,,,,,,,,,,,,,,,,,,
21110,812,1,גני ילדים , ,"-1,700","-1,400",0,,,,,,,,,,,,,,,,,,,,,,,,,,
200761,812,1,גננות עובדות מדינה , ,"10,789,900","11,000,000","12,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
600420,812,1,תיקוני מזגנים , ,"31,800","30,000","30,000",,,,,,,,,,,,,,,,,,,,,,,,,,
600722,812,1,מ.חינוך-הקצבות מיוחדות ,812000,"51,600","48,000","12,000",,,,,,,,,,,,,,,,,,,,,,,,,,
610110,812,1,רננים גני , ,"1,882,200","1,994,700","1,948,800",,,,,,,,,,,,,,,,,,,,,,,,,,
610130,812,1,רננים-גני , ,"135,400","154,500","137,800",,,,,,,,,,,,,,,,,,,,,,,,,,
610722,812,1,רננים גנים , ,"2,000","2,000","21,100",,,,,,,,,,,,,,,,,,,,,,,,,,
620110,812,1,לימן-65 , ,"645,700","679,000","641,100",,,,,,,,,,,,,,,,,,,,,,,,,,
620130,812,1,לימן - 65 , ,"74,500","75,300","97,900",,,,,,,,,,,,,,,,,,,,,,,,,,
620451,812,1,מיחשוב , ,0,0,600,,,,,,,,,,,,,,,,,,,,,,,,,,
620722,812,1,גןלימן-הקצבות , ,"2,100",600,"6,600",,,,,,,,,,,,,,,,,,,,,,,,,,
630110,812,1,גן רעות-42 , ,"123,400","129,000","145,900",,,,,,,,,,,,,,,,,,,,,,,,,,
630130,812,1,גן דפנה , ,"2,100","2,600",0,,,,,,,,,,,,,,,,,,,,,,,,,,
630722,812,1,גן-דפנה , ,"1,200",200,"2,100",,,,,,,,,,,,,,,,,,,,,,,,,,
640110,812,1,גן רעות-48 , ,"251,700","263,900","247,000",,,,,,,,,,,,,,,,,,,,,,,,,,
640130,812,1,גן רעות-48 , ,"44,000","52,500","31,000",,,,,,,,,,,,,,,,,,,,,,,,,,
640722,812,1,גן רעות - 48 , ,"1,200",200,"2,200",,,,,,,,,,,,,,,,,,,,,,,,,,
650110,812,1,גן 19 , ,"91,500","95,900","98,800",,,,,,,,,,,,,,,,,,,,,,,,,,
650130,812,1,גן צבעוני , ,600,700,0,,,,,,,,,,,,,,,,,,,,,,,,,,
650722,812,1,גן -19צבעוני , ,"1,200",200,"2,500",,,,,,,,,,,,,,,,,,,,,,,,,,
660110,812,1,גן תורמוס שכר , ,"2,800","3,000","5,000",,,,,,,,,,,,,,,,,,,,,,,,,,
660722,812,1,גן תורמוס קצבות , ,"1,200",200,"2,100",,,,,,,,,,,,,,,,,,,,,,,,,,
670110,812,1,גן עמית שכר , ,"190,800","202,000","193,600",,,,,,,,,,,,,,,,,,,,,,,,,,
670130,812,1,"גן עמית ש""נ ", ,"12,100","14,800","18,500",,,,,,,,,,,,,,,,,,,,,,,,,,
670510,812,1,גן עמית-מנות חמות , ,"31,800","30,000","25,800",,,,,,,,,,,,,,,,,,,,,,,,,,
670722,812,1,גן -79עמית הקצבות , ,"1,200",0,"2,200",,,,,,,,,,,,,,,,,,,,,,,,,,
680110,812,1,גן נועם , ,"212,600","223,400","213,900",,,,,,,,,,,,,,,,,,,,,,,,,,
680130,812,1,שעות נוספות , ,600,700,0,,,,,,,,,,,,,,,,,,,,,,,,,,
680230,812,1,ש.נוספות , ,"14,500","16,700","19,000",,,,,,,,,,,,,,,,,,,,,,,,,,
680510,812,1,הזנה , ,"78,700","46,000","61,800",,,,,,,,,,,,,,,,,,,,,,,,,,
681110,812,1,גן שלו , ,"222,100","234,700","223,600",,,,,,,,,,,,,,,,,,,,,,,,,,
681130,812,1,גן שלו שנ , ,"13,600","14,300","21,600",,,,,,,,,,,,,,,,,,,,,,,,,,
682110,812,1,גן הילל , ,"222,500","236,200","250,000",,,,,,,,,,,,,,,,,,,,,,,,,,
682130,812,1,גן הילל , ,"12,200","13,500","26,800",,,,,,,,,,,,,,,,,,,,,,,,,,
683110,812,1,גן מרוה , ,"105,800","100,400","179,300",,,,,,,,,,,,,,,,,,,,,,,,,,
683130,812,1,גן מרוה שנ , ,0,0,"3,800",,,,,,,,,,,,,,,,,,,,,,,,,,
684110,812,1,שכר גן נוה , ,0,0,"120,000",,,,,,,,,,,,,,,,,,,,,,,,,,
684130,812,1,שעות נוספות גן נוה , ,0,0,"1,800",,,,,,,,,,,,,,,,,,,,,,,,,,
,"812 סה""כ",,,,"41,784,200","41,125,700","47,262,100",,,,,,,,,,,,,,,,,,,,,,,,,,
200110,813,1,משכורות כוללות ,813200,"19,800","24,800",0,,,,,,,,,,,,,,,,,,,,,,,,,,
200130,813,1,שעות נוספות רשומות ,813200,300,400,0,,,,,,,,,,,,,,,,,,,,,,,,,,
200210,813,1,משכורות כוללות ,813200,"433,300","494,000","309,800",,,,,,,,,,,,,,,,,,,,,,,,,,
200230,813,1,"ש""נ לעובדים זמניים ",813200,"1,200","1,500","12,100",,,,,,,,,,,,,,,,,,,,,,,,,,
200320,813,1,בית ספר פיצויים ,813200,0,0,"5,900",,,,,,,,,,,,,,,,,,,,,,,,,,
200420,813,1,תחזוקה מבנה ,813200,"618,200","550,000","550,000",,,,,,,,,,,,,,,,,,,,,,,,,,
200430,813,1,חשמל בתי ספר ,813200,"215,300","200,000","321,300",,,,,,,,,,,,,,,,,,,,,,,,,,
200434,813,1,בתי ספר יסודיים-נק ,813200,"88,800","100,000","63,300",,,,,,,,,,,,,,,,,,,,,,,,,,
200451,813,1,תוכנות מיחשוב , ,"176,800","180,000","180,000",,,,,,,,,,,,,,,,,,,,,,,,,,
200540,813,1,ביס-טלפון ומברקים ,813200,"19,700","13,300","29,000",,,,,,,,,,,,,,,,,,,,,,,,,,
200580,813,1,הוצאות אירגוניות , ,"5,900","6,400","6,400",,,,,,,,,,,,,,,,,,,,,,,,,,
200722,813,1,מ.החינוך הקצבות מיוחדות ,813200,"490,800","87,500","90,000",,,,,,,,,,,,,,,,,,,,,,,,,,
200750,813,1,תוכנית חומש לבתי ספר ,813200,"550,000","550,000","550,000",,,,,,,,,,,,,,,,,,,,,,,,,,
200762,813,1,קרב ישובים , ,"684,000","680,000","830,000",,,,,,,,,,,,,,,,,,,,,,,,,,
200780,813,1,הוצאות אחרות ,813200,"121,000","100,000","100,000",,,,,,,,,,,,,,,,,,,,,,,,,,
200781,813,1,מילת , ,"848,500","814,000","814,000",,,,,,,,,,,,,,,,,,,,,,,,,,
200782,813,1,מעורבות חברתית , ,"244,400","250,000","250,000",,,,,,,,,,,,,,,,,,,,,,,,,,
200783,813,1,העשרות קיץ , ,"210,600","220,000","220,000",,,,,,,,,,,,,,,,,,,,,,,,,,
200810,813,1,השתת תלמידי חוץ ,813200,"3,467,000","2,500,000","2,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,
200930,813,1,רכישת ציוד יסודי ,813200,"132,100","150,000","150,000",,,,,,,,,,,,,,,,,,,,,,,,,,
210110,813,1,בכור לוי , ,"895,000","961,400","829,100",,,,,,,,,,,,,,,,,,,,,,,,,,
210130,813,1,בכור לוי , ,"30,200","32,600","27,100",,,,,,,,,,,,,,,,,,,,,,,,,,
210320,813,1,פיצויים , ,200,200,500,,,,,,,,,,,,,,,,,,,,,,,,,,
210430,813,1,ביס בכור לוי ,813200,"127,900","106,800","143,500",,,,,,,,,,,,,,,,,,,,,,,,,,
210721,813,1,בכור לוי הקצבות , ,"29,800","28,000","28,000",,,,,,,,,,,,,,,,,,,,,,,,,,
210722,813,1,בכור לוי הקצבות , ,"61,400","36,500","59,100",,,,,,,,,,,,,,,,,,,,,,,,,,
210762,813,1,בכור לוי-קרב , ,"392,200","400,000","406,200",,,,,,,,,,,,,,,,,,,,,,,,,,
211110,813,1,בן גוריון , ,"780,200","829,700","828,700",,,,,,,,,,,,,,,,,,,,,,,,,,
211130,813,1,בן גוריון , ,"19,400","21,000","19,900",,,,,,,,,,,,,,,,,,,,,,,,,,
211430,813,1,בן גוריון ,813200,"68,900","69,000","69,000",,,,,,,,,,,,,,,,,,,,,,,,,,
211721,813,1,בן גוריון הקצבות , ,"29,700","23,600","30,000",,,,,,,,,,,,,,,,,,,,,,,,,,
211722,813,1,בן גוריון , ,"57,200","42,100","50,000",,,,,,,,,,,,,,,,,,,,,,,,,,
211762,813,1,בן גוריון קרב , ,"363,700","443,000","440,000",,,,,,,,,,,,,,,,,,,,,,,,,,
212110,813,1,בן צבי , ,"929,600","974,400","961,200",,,,,,,,,,,,,,,,,,,,,,,,,,
212130,813,1,בן צבי , ,"26,800","29,400","38,600",,,,,,,,,,,,,,,,,,,,,,,,,,
212430,813,1,ביס בן צבי ,813200,"59,800","58,400","57,100",,,,,,,,,,,,,,,,,,,,,,,,,,
212434,813,1,בן צבי-ניקיון , ,"4,800",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
212540,813,1,"תקשורת בה""ס הדרים ", ,"3,500","3,100","2,300",,,,,,,,,,,,,,,,,,,,,,,,,,
212721,813,1,בן צבי הקצבות , ,"21,700","6,500","25,000",,,,,,,,,,,,,,,,,,,,,,,,,,
212722,813,1,בן צבי הקצבות , ,"29,300","32,500","28,800",,,,,,,,,,,,,,,,,,,,,,,,,,
212762,813,1,בן צבי קרב , ,"226,000","282,200","344,300",,,,,,,,,,,,,,,,,,,,,,,,,,
213110,813,1,הדרים שכר , ,"383,300","380,700","491,800",,,,,,,,,,,,,,,,,,,,,,,,,,
213130,813,1,שעות נוספות , ,"22,800","21,500","19,100",,,,,,,,,,,,,,,,,,,,,,,,,,
213721,813,1,הדרים , ,"7,400","6,700","10,000",,,,,,,,,,,,,,,,,,,,,,,,,,
213722,813,1,הדרים הקצבות , ,"43,400","11,000","16,500",,,,,,,,,,,,,,,,,,,,,,,,,,
213762,813,1,הדרים קרב , ,"111,800","110,800","134,200",,,,,,,,,,,,,,,,,,,,,,,,,,
213780,813,1,הדרים הוצ' , ,"6,900","8,000","6,900",,,,,,,,,,,,,,,,,,,,,,,,,,
214110,813,1,השיטה , ,"372,400","393,500","435,700",,,,,,,,,,,,,,,,,,,,,,,,,,
214130,813,1,השיטה , ,"18,300","19,200","21,600",,,,,,,,,,,,,,,,,,,,,,,,,,
214430,813,1,ביס השיטה , ,"39,400","35,600","44,300",,,,,,,,,,,,,,,,,,,,,,,,,,
214721,813,1,השיטה הקצבות , ,"13,600","14,700","16,000",,,,,,,,,,,,,,,,,,,,,,,,,,
214722,813,1,השיטה הקצבות , ,"14,700","19,900","22,600",,,,,,,,,,,,,,,,,,,,,,,,,,
215110,813,1,ויצמן , ,"942,900","981,100","1,028,000",,,,,,,,,,,,,,,,,,,,,,,,,,
215130,813,1,ויצמן , ,"30,900","31,600","34,600",,,,,,,,,,,,,,,,,,,,,,,,,,
215430,813,1,ביס ויצמן ,813200,"65,700","59,300","71,400",,,,,,,,,,,,,,,,,,,,,,,,,,
215721,813,1,ויצמן הקצבות , ,"25,800","26,000","36,000",,,,,,,,,,,,,,,,,,,,,,,,,,
215722,813,1,ויצמן הקצבות , ,"61,600","32,400","49,700",,,,,,,,,,,,,,,,,,,,,,,,,,
215762,813,1,ויצמן קרב , ,"314,500","387,000","400,000",,,,,,,,,,,,,,,,,,,,,,,,,,
216110,813,1,יבנאלי , ,"596,000","610,500","689,500",,,,,,,,,,,,,,,,,,,,,,,,,,
216130,813,1,יבנאלי , ,"10,800","11,700","12,300",,,,,,,,,,,,,,,,,,,,,,,,,,
216430,813,1,ביס יבניאלי ,813200,"44,700","42,300","47,000",,,,,,,,,,,,,,,,,,,,,,,,,,
216721,813,1,יבנאלי הקצבות , ,"15,900","16,600","21,000",,,,,,,,,,,,,,,,,,,,,,,,,,
216722,813,1,יבנאלי הקצבות , ,"24,400","22,700","33,000",,,,,,,,,,,,,,,,,,,,,,,,,,
216762,813,1,יבנאלי קרב , ,"215,500","267,200","315,000",,,,,,,,,,,,,,,,,,,,,,,,,,
217110,813,1,סמילנסקי , ,"1,107,200","1,138,800","1,272,300",,,,,,,,,,,,,,,,,,,,,,,,,,
217130,813,1,סמלנסקי , ,"32,000","34,200","35,100",,,,,,,,,,,,,,,,,,,,,,,,,,
217320,813,1,פיצויים , ,800,"1,000","2,000",,,,,,,,,,,,,,,,,,,,,,,,,,
217430,813,1,ביס סמילנסקי ,813200,"149,000","140,000","245,000",,,,,,,,,,,,,,,,,,,,,,,,,,
217721,813,1,סמילנסקי הקצבות , ,"18,200","21,000","21,000",,,,,,,,,,,,,,,,,,,,,,,,,,
217722,813,1,סמלנסקי הקצבות , ,"44,000","28,000","49,000",,,,,,,,,,,,,,,,,,,,,,,,,,
217762,813,1,סמילנסקי קרב , ,"259,600","301,700","335,000",,,,,,,,,,,,,,,,,,,,,,,,,,
217780,813,1,סמילנסקי-הוצ' אחרות , ,0,0,"1,000",,,,,,,,,,,,,,,,,,,,,,,,,,
218110,813,1,שזר-שכר , ,"730,400","750,800","892,800",,,,,,,,,,,,,,,,,,,,,,,,,,
218130,813,1,"שזר-ש""נ ", ,"28,700","29,500","33,400",,,,,,,,,,,,,,,,,,,,,,,,,,
218430,813,1,"ביס שז""ר ",813200,"285,000","280,000","330,000",,,,,,,,,,,,,,,,,,,,,,,,,,
218721,813,1,שזר הקצבות , ,"28,300","28,600","28,600",,,,,,,,,,,,,,,,,,,,,,,,,,
218722,813,1,שזר הקצבות , ,"57,600","37,100","50,600",,,,,,,,,,,,,,,,,,,,,,,,,,
218762,813,1,קרב שזר , ,"393,400","424,800","430,000",,,,,,,,,,,,,,,,,,,,,,,,,,
219110,813,1,שפרינצק-שכר , ,"1,113,000","1,159,800","1,276,700",,,,,,,,,,,,,,,,,,,,,,,,,,
219130,813,1,"שפרינצק-ש""נ ", ,"27,400","29,400","21,400",,,,,,,,,,,,,,,,,,,,,,,,,,
219430,813,1,ביס שפרינצק ,813200,"42,000","44,700","57,000",,,,,,,,,,,,,,,,,,,,,,,,,,
219721,813,1,שפרינצק הקצבות , ,"26,500","24,600","27,400",,,,,,,,,,,,,,,,,,,,,,,,,,
219722,813,1,שפרינצק הקצבות , ,"30,100","32,800","56,300",,,,,,,,,,,,,,,,,,,,,,,,,,
219762,813,1,קרב שפרינצק , ,"336,600","313,000","460,000",,,,,,,,,,,,,,,,,,,,,,,,,,
220110,813,1,שריד-שכר , ,"1,003,800","1,031,300","1,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,
220130,813,1,"שריד-ש""נ ", ,"17,100","17,500","23,600",,,,,,,,,,,,,,,,,,,,,,,,,,
220320,813,1,פיצוים , ,400,500,0,,,,,,,,,,,,,,,,,,,,,,,,,,
220430,813,1,בית ספר-שריד ,813200,"75,400","69,300","79,000",,,,,,,,,,,,,,,,,,,,,,,,,,
220721,813,1,שריד , ,"19,900","19,000","22,200",,,,,,,,,,,,,,,,,,,,,,,,,,
220722,813,1,שריד הקצבות , ,"45,000","26,100","55,300",,,,,,,,,,,,,,,,,,,,,,,,,,
220762,813,1,שריד קרב , ,"270,300","299,500","380,000",,,,,,,,,,,,,,,,,,,,,,,,,,
221110,813,1,שכר_רמת אלון , ,"-2,400","-3,000","3,400",,,,,,,,,,,,,,,,,,,,,,,,,,
221430,813,1,ביס רמת אלון ,813200,"99,500","95,000","113,000",,,,,,,,,,,,,,,,,,,,,,,,,,
222110,813,1,בגין-שכר , ,"1,426,200","1,520,100","1,474,200",,,,,,,,,,,,,,,,,,,,,,,,,,
222130,813,1,"בגין-ש""נ ", ,"33,400","37,900","42,700",,,,,,,,,,,,,,,,,,,,,,,,,,
222430,813,1,"בי""ס בגין ",813200,"95,500","89,700","94,000",,,,,,,,,,,,,,,,,,,,,,,,,,
222721,813,1,בגין הקצבות , ,"15,800","17,500","17,500",,,,,,,,,,,,,,,,,,,,,,,,,,
222722,813,1,בגין , ,"25,000","24,200","30,700",,,,,,,,,,,,,,,,,,,,,,,,,,
222762,813,1,קרב בגין , ,"238,900","260,000","260,000",,,,,,,,,,,,,,,,,,,,,,,,,,
225110,813,1,רמת אלון- שכר , ,"468,500","488,700","526,200",,,,,,,,,,,,,,,,,,,,,,,,,,
225130,813,1,שעות נוספות__רמת אלון , ,"21,600","22,200","24,400",,,,,,,,,,,,,,,,,,,,,,,,,,
225721,813,1,רמת אלון הקצבות , ,"15,900","16,500","16,600",,,,,,,,,,,,,,,,,,,,,,,,,,
225722,813,1,רמת אלון הקצבות , ,"37,900","23,200","33,300",,,,,,,,,,,,,,,,,,,,,,,,,,
225762,813,1,קרב אלון , ,"218,800","240,000","240,000",,,,,,,,,,,,,,,,,,,,,,,,,,
230783,813,1,בית שלמה , ,"57,500","60,000","60,000",,,,,,,,,,,,,,,,,,,,,,,,,,
250110,813,1,מ.משולם-שכר , ,"992,100","1,031,800","1,109,400",,,,,,,,,,,,,,,,,,,,,,,,,,
250130,813,1,"מעלות משולם-ש""נ ", ,"15,600","17,600","11,600",,,,,,,,,,,,,,,,,,,,,,,,,,
250721,813,1,מעלות משולם הקצבות , ,"21,100","21,600","22,800",,,,,,,,,,,,,,,,,,,,,,,,,,
250722,813,1,מעלות משולם , ,"25,500","29,900","31,100",,,,,,,,,,,,,,,,,,,,,,,,,,
250762,813,1,מ משולם קרב , ,"297,300","317,000","310,000",,,,,,,,,,,,,,,,,,,,,,,,,,
250780,813,1,הוצ' אחרות , ,"2,200",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
251110,813,1,תחכמוני-שכר , ,"1,228,400","1,268,800","1,344,600",,,,,,,,,,,,,,,,,,,,,,,,,,
251130,813,1,"תחכמוני-ש""נ ", ,"30,600","34,000","24,200",,,,,,,,,,,,,,,,,,,,,,,,,,
251320,813,1,פיצויים , ,0,0,"1,000",,,,,,,,,,,,,,,,,,,,,,,,,,
251430,813,1,ביס תחכמוני ,813200,"73,000","60,800","99,000",,,,,,,,,,,,,,,,,,,,,,,,,,
251721,813,1,תחכמוני הקצבות , ,"22,200","22,000","23,800",,,,,,,,,,,,,,,,,,,,,,,,,,
251722,813,1,תחכמוני הקצבות , ,"34,500","28,800","45,300",,,,,,,,,,,,,,,,,,,,,,,,,,
251762,813,1,תחכמוני קרב , ,0,"260,800","409,000",,,,,,,,,,,,,,,,,,,,,,,,,,
